,temporal_1,temporal_2,temporal_3,temporal_4,temporal_5,temporal_6,temporal_7,temporal_8,temporal_9,temporal_10,message_transfer_time,thread_run_time,processor_utilization,input_waiting,label
352,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2539881995173915,7.227287544489251,0.07621034800886484,0.18416370908902802,1
353,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.052216263138644,6.63909205751314,0.9602512377161883,0.9304470974977542,1
354,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2800352039879312,7.621033886497019,0.4771072314160162,0.4012182382302262,1
355,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.44293834400900955,1.4630440791225285,0.43596125319483015,2.4062528480662335,1
356,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.7398124657443153,0.9403114050354289,0.8468798639039168,1.434648410960229,1
357,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0721304217699945,3.3889943307925674,0.8314761480110388,0.5524482568206552,1
358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.1385427228105915,4.818278608750904,0.13398400883193773,0.4842944039802254,0
359,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.434515148028792,2.2440258642932367,0.8117443998973642,2.4558976840519415,1
360,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.462530446915449,7.732245299699479,0.5107033625017567,1.670366238239728,1
361,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5236889697054015,7.195559442230915,0.3231270948370465,1.5087500787537111,1
362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5677655353671152,9.135789182968011,0.10837922915508758,1.343997049026334,1
363,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0840165336536183,7.289601976453268,0.5922277384495735,2.2335068724301483,1
364,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9266056936479083,1.0714531786189696,0.7803315057970145,1.6509541149183802,1
365,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.6047691640677355,6.649948238340624,0.8856745156316406,0.35797841672680353,1
366,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0603912134439142,4.120593377116154,0.9716191028062517,0.208372582858384,1
367,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8818487829688353,2.5961477713664385,0.12318852111207512,0.8036199982660712,1
368,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.5619094120126067,6.019514224019971,0.3967840003617261,2.919791979097714,1
369,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6520111869124365,3.02190167339327,0.04867645966913714,0.24501901017147,1
370,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.3229813310889145,5.308563256808755,0.6357439833950753,1.6139711167875523,1
371,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.026277779976059,5.759773853564093,0.8876696096443666,2.762577578331862,1
372,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.696838473940417,5.290669153175487,0.6872630688813101,0.23056943747617586,1
373,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.159795302735657,0.10686520253527898,0.3887091359837431,0.5707753221696429,0
374,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.01480844304372,3.48738914166999,0.7599238559888623,1.8629646718189092,1
375,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.2335585632361896,7.9046226428267055,0.9966129432217729,0.041494117385042606,1
376,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.073873436253547,3.4689564414614003,0.0011220393704661769,2.7787553892719403,0
377,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.115329997920486,5.093794997730306,0.8280558103309531,0.3220827970631821,1
378,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.3478879996800446,3.4663207969126386,0.3262716168691412,0.1812788929932353,1
379,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8900879272810608,1.9923790748845183,0.7470664703996838,0.576689256370504,1
380,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.5950377688898367,1.9975347066528681,0.23704086020441117,1.8310345906193404,0
381,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5363156525273198,7.488595846404021,0.2018204046609119,2.8231912427707404,1
382,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.9261522334609138,6.27952659636836,0.809598136696598,1.43722474737889,1
383,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.008318118385051698,9.32057041088958,0.7673881686428226,1.6058097285510624,1
384,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.408389889239118,4.210046599370373,0.8112204908685796,1.32924099309251,1
385,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.29007728583370085,6.365672593725238,0.7573401366239354,1.6090419851192312,1
386,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6773573410097193,4.685395758399834,0.09586204588877312,0.808058239677001,0
387,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0397992903632942,4.739378728690619,0.882878415861076,2.0847804471689866,1
388,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8238245157750229,8.540873756008775,0.37761754897409416,2.1297857560899742,1
389,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.002781130831199,4.543027437485102,0.21966451309804047,1.562523096912995,0
390,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.917364690024205,9.281668006312838,0.567566961199128,2.5785251606250528,1
391,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11034795082766,6.205072571476393,0.34586475633419766,1.9823903614957508,1
392,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.346595510321346,0.8542429297114362,0.709869774356372,1.4804865268267424,1
393,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.30920437798157896,0.6798291605090445,0.6946186119788744,2.526339782959259,1
394,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.543341287173284,9.823142123446809,0.850107453234751,1.752961640555865,1
395,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.4088293212581906,3.993593860447815,0.9935585575302799,0.22800729932188646,1
396,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.8769460949511618,5.874588318505717,0.7995639300224364,2.407824320293442,1
397,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6473476122589644,4.3158606967019235,0.14154897217739004,2.5367710164543675,1
398,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.07703222913452934,1.58896438494607,0.7626427949568991,0.1442282884632523,1
399,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.933711680437985,1.2555170305093377,0.5668995383859755,2.3112476158426754,1
400,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.713692335720868,2.1269615262495822,0.5631812409527487,2.9425766132573203,1
401,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.952758669146022,6.053378112295556,0.3372456456248537,2.372199323168854,0
402,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.315363118455555,5.465335873757588,0.16073298083378662,1.1936383687799363,1
403,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.474585887358502,3.285884322865048,0.17305194118042166,2.153188091823635,1
404,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.7333342052230605,0.4417423970816814,0.05759950627300581,0.876522661126161,1
405,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4596553959909405,3.2402805011222844,0.8053498249492415,1.973239753202932,1
406,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.2505661613187646,3.9830332365240295,0.7439484279843109,1.5525628459686973,1
407,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.1356431152447906,7.564237829340677,0.8567286077597106,1.9866822222868232,1
408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.117887061185403,7.374839894934233,0.7041431300491428,1.2415073699274846,1
409,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.06384513756454158,2.2140809653603255,0.16778600305867497,0.4625026622593307,1
410,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.1686598227050853,2.2767395199424865,0.735959019803195,1.2631291317181472,1
411,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.3284321432919213,6.2788282738776955,0.5578519315361047,1.4322273554154863,1
412,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.5101226420005047,6.517763473952897,0.10867295331553428,2.0335852547682887,0
413,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724396497101554,5.61102776070519,0.9051223496053218,0.8535410867057472,1
414,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.290223720813089,1.1197138032779375,0.9023171026611102,1.9369523292088977,1
415,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.259579543260673,2.8572014839159046,0.627864204667689,0.7015124845123409,1
416,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8711078190602811,0.31703211461073133,0.4196412197940792,2.2947260330375143,1
417,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3097758723062096,7.615941474726534,0.23792410321097457,2.1663347983634123,1
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0244938753591393,8.065034273644851,0.09760052569801925,0.35324492172880917,1
419,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.426597481804473,9.204805994112247,0.8059994989169776,1.777964711590029,1
420,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.967628397374126,0.8791556678404544,0.9667530778577011,0.2641500807888102,1
421,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.252418875537244,9.062129562245374,0.014040632123223706,2.9073729556524874,1
422,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.8901153595111713,9.184252230271857,0.4793612869850442,1.0177188847318424,1
423,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.06450644876452472,9.977059924321841,0.10603578759806576,0.06078344894364385,1
424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.5096979426855195,7.778885680443031,0.41853904190035507,1.5108451461960637,0
425,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.824690626322836,2.6263783564105267,0.5806127945543348,0.3655880058692351,1
426,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.892596618072366,2.6455886971893836,0.4291006602659261,1.9528284363801345,1
427,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.1653831310936347,6.8821687770899445,0.01722348307915822,2.1930182578181285,1
428,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.3225101570508457,6.797326616621708,0.9878447676074753,2.577797919938515,1
429,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.114014327393827,6.603292005954709,0.9258042603917458,2.6659305057893308,1
430,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.038658415716357,3.531208682404954,0.7723731077370296,0.9283486088978136,1
431,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1616884073403884,5.197972782804574,0.400680898855856,1.0732792275028715,1
432,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.9580889389727716,3.014974791337992,0.6894901814229618,2.923418686021904,1
433,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.9304284994208114,5.967907154163187,0.7097683764592927,1.3017654669557426,1
434,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.5323541738840794,7.724021772527104,0.340254641197698,1.2141175988504291,1
435,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.024803007845402014,6.986962797346445,0.03968651395923961,2.7760818957421804,1
436,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.586891492000683,4.325053282848053,0.6223145170960157,0.5619069894663518,1
437,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.6877905255309726,5.247284010563011,0.9480837452747801,1.4222273235026375,1
438,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14409377672837564,7.724184966593586,0.747787289865463,1.4562779221624869,1
439,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.1870951710834055,2.328529091533614,0.22798738863031542,2.2275847760806204,1
440,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.6879964758393835,2.212985990015477,0.5558103014414209,1.306240507400518,1
441,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.3548050731225625,4.849868131360374,0.39021473111914784,2.5896663361647034,1
442,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.954581240651555,4.941364782806675,0.5465005296476357,2.0107409439666744,1
443,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.305830002584452,0.23472747932016813,0.7240594904541099,2.792902597718391,1
444,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.7825425519429845,5.81946338900106,0.4867171546095599,0.7860635653284256,1
445,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.691291249934844,4.177414323005648,0.9123162612058817,2.4372075244754137,1
446,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.608782696977011,5.763797049856364,0.6921146879122538,0.35031962687720253,1
447,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.639476608621618,9.148236739390743,0.35231884144511394,2.4057902952781296,1
448,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.47334161454533674,3.3311808303924515,0.6123338257392731,2.5461877186409287,1
449,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.885693204052364,1.0783584424794856,0.4553767219453412,1.2197894491962114,1
450,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.508454917712872,2.0651868878957647,0.7920308389451477,2.1000415093256977,1
451,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.12694141608076,3.065370579122182,0.007449577630151638,2.9061073640214774,1
452,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.383826427535905,8.63470095953098,0.5855655117472683,0.5548017075479839,1
453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.125738956426289,5.490742921137304,0.023491401158192926,1.8544228748126264,0
454,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3781454548340851,9.95082066501174,0.9793343960672807,0.14229159227356258,1
455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.2711330591288443,2.850320159405059,0.507532541522545,1.0158110250786878,1
456,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.334334480274302,0.6872681611886899,0.2787995061250137,0.4235603523788175,0
457,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20693905603690388,3.0118813628528827,0.1106995141332282,1.6103489749019897,1
458,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.990270095851085,9.925949324479774,0.3416952127779528,1.809647569684859,1
459,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.302349428782167,7.430991647381311,0.6340792221810695,2.968217304090373,1
460,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.2292738441623343,9.150613496497854,0.9728883211260253,2.90040745505659,1
461,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.42310384377001187,5.948447337089605,0.09440033852282237,2.647984022076775,1
462,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.2955626161335774,2.7536345037982346,0.21023699873390966,1.702443853969534,1
463,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.6610796634365537,9.544313789573808,0.27694333478454236,2.6581885540420354,0
464,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.581959870920135,2.2915645237479176,0.7660041259559528,1.0647534514720913,1
465,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.532654592857023,3.9711403403281453,0.07897341024737947,0.6027937554907509,0
466,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.703982005275031,2.9338780701944165,0.8943973411830519,1.5781361610920706,1
467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8388279040719548,6.434590492433192,0.218986997005574,1.5936278950070903,1
468,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4669321908143692,4.180097259576758,0.7180275967729453,2.730214917141391,1
469,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.4967840167336188,9.571082083445226,0.7605517645166886,0.017208742566245383,1
470,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.3452132366461163,9.674200787195868,0.8930837091964431,2.566654358285615,1
471,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.785070358977108,0.9691401801436517,0.20753891898324384,1.8247064906060608,1
472,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.207841565475779,9.283330925386885,0.7232676775003638,2.8189334904099015,1
473,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.666493766410512,7.979960151715466,0.35307597503219945,2.2356477962786,0
474,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.574400107474795,7.123374361336763,0.3882870970027985,1.0987783532554367,0
475,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.9897299731816602,3.6278598135338926,0.5083120568268941,1.904397470302057,1
476,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.539778586104256,6.795572398649928,0.13117372655215542,1.1091589923892151,0
477,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.013629345047491137,8.106664339207681,0.35872452862265436,2.76469644928536,1
478,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7276068347843972,8.304247459573004,0.9404893510638984,0.059054274649241734,1
479,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4587511216660456,8.057756185030536,0.18062872821572873,1.6643704132889297,1
480,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.574842489585535,3.2002359005974923,0.3151639520324607,1.521994173460005,1
481,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.26486460849113,1.850129920243343,0.8072783417082806,0.5704186893736928,1
482,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.927751142381055,5.4377535062290905,0.24997869257854355,1.284439985668424,0
483,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.7862502198299692,2.5422602090442203,0.1647904229110695,0.8906760761307881,0
484,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.9881886953912498,7.8498518233139105,0.1905144905439351,2.0112295249917733,1
485,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.082780402152604,0.44669986523723004,0.9856764147755284,2.259386184773079,1
486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.260115260749413,4.25408547654528,0.4133076100840487,2.314187064081647,0
487,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.2579648153666088,7.785880290226876,0.3959673292624606,1.1830557747665935,1
488,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.8779643080328012,0.8055910408764755,0.7570180166999549,0.5741680744465918,1
489,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.25202546156666894,6.869791452858537,0.06273967673265379,0.8821503290234716,1
490,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.9603828801929994,2.3106325649730475,0.16953784957962792,1.6042023298401449,0
491,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.3652852501655124,1.2739389279891733,0.719880101573746,1.8459078303025067,1
492,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.1960098536088823,3.0788685458383913,0.3196512669387145,2.3846189332121184,1
493,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.523426867070209,0.19336247994177436,0.7016783105821579,2.159209174535526,1
494,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.480261257484256,6.300224972868235,0.02286034397999137,0.5231097197744,1
495,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.388370384204217,3.329088828900948,0.5903596187513713,2.23197296631856,1
496,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8954175920328344,9.937111994613984,0.544245748733179,0.3453321136463178,1
497,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.245047463463887,0.9783934694564322,0.1448563753287675,2.753263418422315,0
498,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.54869471683622,8.948842758420367,0.11873586274303749,2.0693101783398893,0
499,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5305897451483987,4.979577486891282,0.9281541983036383,0.33574009946981764,1
500,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.5574185940588203,1.1770071909301127,0.5050169383291315,2.509733551990669,1
501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.434728699902589,8.561173411486967,0.04990052927536981,2.0352567438102165,0
502,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.467169552012087,1.1104556365185225,0.14855783939243428,2.1356913802642534,0
503,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5417486723142961,6.458592807629719,0.6725528206034685,1.4622866275670456,1
504,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.048265993037884,2.4521756260971372,0.4767644427890656,1.8141156444296684,1
505,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.3906446292892167,4.491175442063304,0.5976627863227764,1.2843408669382912,1
506,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.3808850313883032,5.730199230654361,0.4582750842102168,1.7025286724639415,1
507,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.783202980095744,9.196754595876499,0.925514972525134,2.369373487711362,1
508,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.51664156904426,2.84513760487612,0.8252487276907973,0.5992932339868136,1
509,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.1983844402036936,3.876948465282916,0.980144498972855,2.6276881200304123,1
510,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0024548190002171566,1.9959577079121782,0.9392329417135517,0.9180271141568855,1
511,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.5136895840056934,3.4362163532750434,0.7286978986682412,0.44269952592771544,1
512,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.317179775983543,1.258118279219097,0.0525304210213815,1.903647183904106,1
513,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.39033736249936724,5.480833961454113,0.9991017766569732,1.573229247899092,1
514,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.404407267894313,5.592316137890512,0.4733186956586549,0.8746004679161358,1
515,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9933249241778624,6.233731362154567,0.06099703563643344,1.8845121651700185,1
516,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.836598942880588,2.303523796379018,0.9914233105026428,2.1430556221323083,1
517,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.3573271513499714,4.3235565285415065,0.5703767176214433,0.8177640233069452,1
518,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.98749787830575,0.4142908746895546,0.45900402274897034,0.3499225213872269,1
519,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.271483168489444,0.4025668760753387,0.019789430833063282,1.5309153514429767,0
520,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.6279564590548836,3.0946285838805343,0.42840116945650875,0.8489379513138883,1
521,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.4786303934417515,4.891429511745519,0.1832707471881192,0.9756754229713299,1
522,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23627559198728054,6.929740181623135,0.7189489921540744,1.4819067662922336,1
523,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.286358239733573,7.5867346501462185,0.007866902523575692,2.193601396927555,0
524,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.846468934345045,4.017809800459199,0.5330356805066168,0.04487994053018851,1
525,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.4311235939074365,7.55606421595335,0.04371621836509809,1.4346521151116507,0
526,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41305024331796947,7.27604010657328,0.7148299959022736,0.37047042504375316,1
527,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9256809741127023,6.324741705384737,0.9530194928093334,2.5596834702344653,1
